"input","inputLength","library","engine","time"
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005547445255474452
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005912408759124088
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005912408759124088
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0007664233576642335
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0006058394160583942
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005766423357664234
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0006788321167883212
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0006423357664233577
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0006642335766423357
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005985401459854014
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005620437956204379
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005693430656934307
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0007153284671532847
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005766423357664234
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005912408759124088
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005985401459854014
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005912408759124088
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0007007299270072992
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005547445255474452
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005839416058394161
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005815602836879433
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0007446808510638297
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005815602836879433
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005319148936170213
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005957446808510638
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.000624113475177305
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.000624113475177305
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.000574468085106383
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005957446808510638
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005319148936170213
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0007375886524822695
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0006028368794326242
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005319148936170213
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005460992907801418
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005886524822695036
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0007375886524822695
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005886524822695036
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005957446808510638
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005531914893617022
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0006950354609929078
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005957446808510638
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0005460992907801418
"markdown-it/benchmark/samples/README.md",7774,"markdown-it","Firefox",0.0006099290780141844
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.000625
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0007302631578947369
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00044886363636363635
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0004072164948453608
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0003969072164948454
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0004072164948453608
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0004690721649484536
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0004072164948453608
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0003865979381443299
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00039901477832512315
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0004187192118226601
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00043842364532019703
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00040886699507389164
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0004926108374384237
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00039408866995073894
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0004039408866995074
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.000374384236453202
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.000374384236453202
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00038423645320197046
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00045320197044334973
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00039408866995073894
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.000458128078817734
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00039901477832512315
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0004137931034482759
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00038423645320197046
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0004137931034482759
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0004039408866995074
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0004039408866995074
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00040886699507389164
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00042857142857142855
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00045320197044334973
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0004137931034482759
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00040886699507389164
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0004187192118226601
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.000374384236453202
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00038916256157635467
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00039901477832512315
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00040886699507389164
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0004926108374384237
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0004039408866995074
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00039901477832512315
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0004187192118226601
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00038423645320197046
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0004187192118226601
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00043842364532019703
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00038916256157635467
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00048768472906403945
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00040886699507389164
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00039901477832512315
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00039901477832512315
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00039408866995073894
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00040886699507389164
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00039408866995073894
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00040886699507389164
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.0005073891625615763
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00039901477832512315
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00040886699507389164
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.00039901477832512315
"markdown-it/benchmark/samples/README.md",7774,"marked","Firefox",0.000374384236453202
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003588516746411483
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003588516746411483
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003636363636363636
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00039234449760765553
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.00039234449760765553
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003875598086124402
"markdown-it/benchmark/samples/README.md",7774,"pulldown-cmark-wasm","Firefox",0.0003875598086124402
